chunk_id,corpus_id,jurisdiction,source_title,source_url,candidate_type,source_hash,normalized_text_sha256,chunk_index,chunk_hash,char_start,char_end,text
US_COPPA_RQ4_CHUNK_0002,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,2,sha256:eaafc41b294e1d4e8c774c648e6101ee91eaa2931bac051af2c24b012ca87faf,2160,3360,"able for use when drafting amendatory language switch to drafting site modal#escClose"" data-suggestions-target=""modal""> Navigate by entering citations or phrases (eg: suggestions#fillExample"" class=""example badge badge-info"">1 CFR 1.1 suggestions#fillExample"" class=""example badge badge-info"">49 CFR 172.101 suggestions#fillExample"" class=""example badge badge-info"">Organization and Purpose suggestions#fillExample"" class=""example badge badge-info"">1/1.1 suggestions#fillExample"" class=""example badge badge-info"">Regulation Y suggestions#fillExample"" class=""example badge badge-info"">FAR ). Choosing an item from citations and headings will bring you directly to the content. Choosing an item from full text search results will bring you to those results. Pressing enter in the search box will also bring you to search results. Background and more details are available in the Search & Navigation guide. suggestions#goDefault""> suggestions#modal"" placeholder=""Enter a search term or CFR reference (eg. fishing or 1 CFR 1.1)"" data-suggestions-target=""nonModalInput"" name=""cfr[reference]"" id=""suggestion""> suggestions#go""> suggestions#go""> placeholder#suggestions"" placeholder=""Enter a search term or C"
US_COPPA_RQ4_CHUNK_0003,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,3,sha256:7ace3ad712bd4bef28076099d9b25d19591cd7abda4f07922bfcc8f81bdc9298,3240,4440,"ence]"" id=""suggestion""> suggestions#go""> suggestions#go""> placeholder#suggestions"" placeholder=""Enter a search term or CFR reference (eg. fishing or 1 CFR 1.1)"" data-suggestions-target=""nonModalInput"" name=""cfr[reference]"" id=""suggestion""> placeholder#suggestions""> placeholder#suggestions"" aria-label=""Search""> Title 16 —Commercial Practices Chapter I —Federal Trade Commission Subchapter C —Regulations Under Specific Acts of Congress Part 312 Previous Next Top Table of Contents Enhanced Content - Table of Contents Part 312 Children's Online Privacy Protection Rule (Coppa Rule) 312.1 – 312.13 § 312.1 Scope of regulations in this part. § 312.2 Definitions. § 312.3 Regulation of unfair or deceptive acts or practices in connection with the collection, use, and/or disclosure of personal information from and about children on the internet. § 312.4 Notice. § 312.5 Parental consent. § 312.6 Right of parent to review personal information provided by a child. § 312.7 Prohibition against conditioning a child's participation on collection of personal information. § 312.8 Confidentiality, security, and integrity of personal information collected from children. § 312.9 Enforcement. § 312.10 Data"
US_COPPA_RQ4_CHUNK_0004,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,4,sha256:75b3c8267195588fefbe2ef601f5a6329c748f7d93c117c2f51ba49473ec9713,4320,5520,"dentiality, security, and integrity of personal information collected from children. § 312.9 Enforcement. § 312.10 Data retention and deletion requirements. § 312.11 Safe harbor programs. § 312.12 Voluntary Commission approval processes. § 312.13 Severability. Enhanced Content - Table of Contents Details Enhanced Content - Details URL https://www.ecfr.gov/current/title-16/part-312 Citation 16 CFR Part 312 Agency Federal Trade Commission Part 312 Authority: 15 U.S.C. 6501 through 6506 . Source: 78 FR 4008 , Jan. 17, 2013, as amended at 90 FR 16977 , Apr. 22, 2025, unless otherwise noted. Enhanced Content - Details Print/PDF Enhanced Content - Print (approximately 10+ pages) "" href=""#"">Generate PDF (approximately 10+ pages) This content is from the eCFR and may include recent changes applied to the CFR. The official, published CFR, is updated annually and available below under ""Published Edition"". You can learn more about the process here . Enhanced Content - Print Display Options Enhanced Content - Display Options Enhanced Content - Display Options Subscribe Enhanced Content - Subscribe Subscribe to: 16 CFR Part 312 Via Email: --> Via RSS: --> --> Enhanced Content - Subscribe Timeli"
US_COPPA_RQ4_CHUNK_0005,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,5,sha256:5a2f590eb704e63ef1c7da1c904f83fce12b488d40c30ba4f85494879b6835aa,5400,6600,"ed Content - Subscribe Subscribe to: 16 CFR Part 312 Via Email: --> Via RSS: --> --> Enhanced Content - Subscribe Timeline Enhanced Content - Timeline 6/23/2025 view on this date view change introduced Enhanced Content - Timeline Go to Date Enhanced Content - Go to Date Date Enhanced Content - Go to Date Compare Dates Enhanced Content - Compare Dates Compare to Show changes as: red/green purple/orange Show strike-through for removed content yes no Enhanced Content - Compare Dates Published Edition Enhanced Content - Published Edition View the most recent official publication: View Title 16 on govinfo.gov View the PDF for 16 CFR Part 312 These links go to the official, published CFR, which is updated annually. As a result, it may not include the most recent changes applied to the CFR. Learn more . Enhanced Content - Published Edition Developer Tools Enhanced Content - Developer Tools Information and documentation can be found in our developer resources . Enhanced Content - Developer Tools eCFR Content The Code of Federal Regulations (CFR) is the official legal print publication containing the codification of the general and permanent rules published in the Federal Register by the de"
US_COPPA_RQ4_CHUNK_0006,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,6,sha256:ce166df6aedba0e7d4063c205c1f3cf8e886f0b449ff2a6cc0ee29acac511543,6480,7680,"t publication containing the codification of the general and permanent rules published in the Federal Register by the departments and agencies of the Federal Government. The Electronic Code of Federal Regulations (eCFR) is a continuously updated online version of the CFR. It is not an official legal edition of the CFR. Learn more about the eCFR, its status, and the editorial process. Enhanced Content View table of contents for this page. PART 312—CHILDREN'S ONLINE PRIVACY PROTECTION RULE (COPPA RULE) Authority: 15 U.S.C. 6501 through 6506 . Source: 78 FR 4008 , Jan. 17, 2013, as amended at 90 FR 16977 , Apr. 22, 2025, unless otherwise noted. § 312.1 Scope of regulations in this part. This part implements the Children's Online Privacy Protection Act of 1998 ( 15 U.S.C. 6501 , et seq. ), which prohibits unfair or deceptive acts or practices in connection with the collection, use, and/or disclosure of personal information from and about children on the internet. § 312.2 Definitions. Child means an individual under the age of 13. Collects or collection means the gathering of any personal information from a child by any means, including but not limited to: ( 1 ) Requesting, prompting, o"
US_COPPA_RQ4_CHUNK_0007,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,7,sha256:e3cb16fce6450d8dbf8db9eb43e58b7f98405ee99453e140011e54f36ea2f98d,7560,8760,"ring of any personal information from a child by any means, including but not limited to: ( 1 ) Requesting, prompting, or encouraging a child to submit personal information online; ( 2 ) Enabling a child to make personal information publicly available in identifiable form. An operator shall not be considered to have collected personal information under this paragraph if it takes reasonable measures to delete all or virtually all personal information from a child's postings before they are made public and also to delete such information from its records; or ( 3 ) Passive tracking of a child online. Commission means the Federal Trade Commission. Delete means to remove personal information such that it is not maintained in retrievable form and cannot be retrieved in the normal course of business. Disclose or disclosure means, with respect to personal information: ( 1 ) The release of personal information collected by an operator from a child in identifiable form for any purpose, except where an operator provides such information to a person who provides support for the internal operations of the website or online service; and ( 2 ) Making personal information collected by an operator"
US_COPPA_RQ4_CHUNK_0008,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,8,sha256:26f2cfee4927c61b0dc9b742dc851f79f072fb6fd6a6398717948a699094494b,8640,9840,"he internal operations of the website or online service; and ( 2 ) Making personal information collected by an operator from a child publicly available in identifiable form by any means, including but not limited to a public posting through the internet, or through a personal home page or screen posted on a website or online service; a pen pal service; an electronic mail service; a message board; or a chat room. Federal agency means an agency, as that term is defined in section 551(1) of title 5, United States Code. Internet means collectively the myriad of computer and telecommunications facilities, including equipment and operating software, which comprise the interconnected world-wide network of networks that employ the Transmission Control Protocol/Internet Protocol, or any predecessor or successor protocols to such protocol, to communicate information of all kinds by wire, radio, or other methods of transmission. Mixed audience website or online service means a website or online service that is directed to children under the criteria set forth in paragraph (1) of the definition of website or online service directed to children, but that does not target children as its primary"
US_COPPA_RQ4_CHUNK_0009,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,9,sha256:bca8b06f9e68d32f462ae62e44857091b3d24917e091d605aadbb74868341f96,9720,10920,") of the definition of website or online service directed to children, but that does not target children as its primary audience, and does not collect personal information from any visitor, other than for the limited purposes set forth in § 312.5(c) , prior to collecting age information or using another means that is reasonably calculated, in light of available technology, to determine whether the visitor is a child. Any collection of age information, or other means of determining whether a visitor is a child, must be done in a neutral manner that does not default to a set age or encourage visitors to falsify age information. Obtaining verifiable consent means making any reasonable effort (taking into consideration available technology) to ensure that before personal information is collected from a child, a parent of the child: ( 1 ) Receives notice of the operator's personal information collection, use, and disclosure practices; and ( 2 ) Authorizes any collection, use, and/or disclosure of the personal information. Online contact information means an email address or any other substantially similar identifier that permits direct contact with a person online, including but not lim"
US_COPPA_RQ4_CHUNK_0010,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,10,sha256:6b5ebf0c6be437a3ac5a5b0a78c0ce1c597da157ce13eb8354355c18e492410d,10800,12000,"ss or any other substantially similar identifier that permits direct contact with a person online, including but not limited to, an instant messaging user identifier, a voice over Internet Protocol (VOIP) identifier, a video chat user identifier, or a mobile telephone number provided the operator uses it only to send text messages to a parent in connection with obtaining parental consent. Operator means any person who operates a website located on the internet or an online service and who collects or maintains personal information from or about the users of or visitors to such website or online service, or on whose behalf such information is collected or maintained, or offers products or services for sale through that website or online service, where such website or online service is operated for commercial purposes involving commerce among the several States or with one or more foreign nations; in any territory of the United States or in the District of Columbia, or between any such territory and another such territory or any State or foreign nation; or between the District of Columbia and any State, territory, or foreign nation. This definition does not include any nonprofit enti"
US_COPPA_RQ4_CHUNK_0011,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,11,sha256:dabb626cc49c4eb0ff1d533ef4b5220d54348aae58fbf3f821a09c4881eaafba,11880,13080,"he District of Columbia and any State, territory, or foreign nation. This definition does not include any nonprofit entity that would otherwise be exempt from coverage under Section 5 of the Federal Trade Commission Act ( 15 U.S.C. 45 ). Personal information is collected or maintained on behalf of an operator when: ( 1 ) It is collected or maintained by an agent or service provider of the operator; or ( 2 ) The operator benefits by allowing another person to collect personal information directly from users of such website or online service. Parent includes a legal guardian. Person means any individual, partnership, corporation, trust, estate, cooperative, association, or other entity. Personal information means individually identifiable information about an individual collected online, including: ( 1 ) A first and last name; ( 2 ) A home or other physical address including street name and name of a city or town; ( 3 ) Online contact information as defined in this section; ( 4 ) A screen or user name where it functions in the same manner as online contact information, as defined in this section; ( 5 ) A telephone number; ( 6 ) A government-issued identifier, such as a Social Securit"
US_COPPA_RQ4_CHUNK_0012,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,12,sha256:9561eb374b11c89287a3906971b7e319a830c9e6fdfac780efa4b65627d351e6,12960,14160,"on, as defined in this section; ( 5 ) A telephone number; ( 6 ) A government-issued identifier, such as a Social Security, State identification card, birth certificate, or passport number; ( 7 ) A persistent identifier that can be used to recognize a user over time and across different websites or online services. Such persistent identifier includes, but is not limited to, a customer number held in a cookie, an Internet Protocol (IP) address, a processor or device serial number, or unique device identifier; ( 8 ) A photograph, video, or audio file where such file contains a child's image or voice; ( 9 ) Geolocation information sufficient to identify street name and name of a city or town; ( 10 ) A biometric identifier that can be used for the automated or semi-automated recognition of an individual, such as fingerprints; handprints; retina patterns; iris patterns; genetic data, including a DNA sequence; voiceprints; gait patterns; facial templates; or faceprints; or ( 11 ) Information concerning the child or the parents of that child that the operator collects online from the child and combines with an identifier described in this definition. Release of personal information means t"
US_COPPA_RQ4_CHUNK_0013,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,13,sha256:eb60d267a3b4e8bc248d6823dbd1e514723f911d07a2faa7c4ae80e90058ae5e,14040,15240,"ine from the child and combines with an identifier described in this definition. Release of personal information means the sharing, selling, renting, or transfer of personal information to any third party. Support for the internal operations of the website or online service means: ( 1 ) Those activities necessary to: ( i ) Maintain or analyze the functioning of the website or online service; ( ii ) Perform network communications; ( iii ) Authenticate users of, or personalize the content on, the website or online service; ( iv ) Serve contextual advertising on the website or online service or cap the frequency of advertising; ( v ) Protect the security or integrity of the user, website, or online service; ( vi ) Ensure legal or regulatory compliance; or ( vii ) Fulfill a request of a child as permitted by § 312.5(c)(3) and (4) . ( 2 ) Provided, however, that, except as specifically permitted by paragraphs (1)(i) through (vii) of this definition, the information collected for the activities listed in paragraphs (1)(i) through (vii) of this definition cannot be used or disclosed to contact a specific individual, including through behavioral advertising, to amass a profile on a specifi"
US_COPPA_RQ4_CHUNK_0014,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,14,sha256:749b4b278163e49ad396462eaeadf33e3b54c6be432bc09edd13e4d156ffce9f,15120,16320,"or disclosed to contact a specific individual, including through behavioral advertising, to amass a profile on a specific individual, or for any other purpose. Third party means any person who is not: ( 1 ) An operator with respect to the collection or maintenance of personal information on the website or online service; or ( 2 ) A person who provides support for the internal operations of the website or online service and who does not use or disclose information protected under this part for any other purpose. Website or online service directed to children means a commercial website or online service, or portion thereof, that is targeted to children. ( 1 ) In determining whether a website or online service, or a portion thereof, is directed to children, the Commission will consider its subject matter, visual content, use of animated characters or child-oriented activities and incentives, music or other audio content, age of models, presence of child celebrities or celebrities who appeal to children, language or other characteristics of the website or online service, as well as whether advertising promoting or appearing on the website or online service is directed to children. The"
US_COPPA_RQ4_CHUNK_0015,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,15,sha256:ed401e0daf0d117f99507433f9a5413641863f77006f8820a5193c8c85c87860,16200,17400,"ce, as well as whether advertising promoting or appearing on the website or online service is directed to children. The Commission will also consider competent and reliable empirical evidence regarding audience composition and evidence regarding the intended audience, including marketing or promotional materials or plans, representations to consumers or to third parties, reviews by users or third parties, and the age of users on similar websites or services. ( 2 ) A website or online service shall be deemed directed to children when it has actual knowledge that it is collecting personal information directly from users of another website or online service directed to children. ( 3 ) A mixed audience website or online service shall not be deemed directed to children with regard to any visitor not identified as under 13. ( 4 ) A website or online service shall not be deemed directed to children solely because it refers or links to a commercial website or online service directed to children by using information location tools, including a directory, index, reference, pointer, or hypertext link. § 312.3 Regulation of unfair or deceptive acts or practices in connection with the collectio"
US_COPPA_RQ4_CHUNK_0016,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,16,sha256:7979542fe7a1970598f2be6bf395417a718f8c85700a995803fe6c42effb2a4f,17280,18480,"pointer, or hypertext link. § 312.3 Regulation of unfair or deceptive acts or practices in connection with the collection, use, and/or disclosure of personal information from and about children on the internet. It shall be unlawful for any operator of a website or online service directed to children, or any operator that has actual knowledge that it is collecting or maintaining personal information from a child, to collect personal information from a child in a manner that violates the regulations prescribed under this part. Generally, under this part, an operator must: ( a ) Provide notice on the website or online service of what information it collects from children, how it uses such information, and its disclosure practices for such information ( § 312.4(b) ); ( b ) Obtain verifiable parental consent prior to any collection, use, and/or disclosure of personal information from children ( § 312.5 ); ( c ) Provide a reasonable means for a parent to review the personal information collected from a child and to refuse to permit its further use or maintenance ( § 312.6 ); ( d ) Not condition a child's participation in a game, the offering of a prize, or another activity on the child d"
US_COPPA_RQ4_CHUNK_0017,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,17,sha256:f2e506eb2aefcf5fba16405f1ec21ead19f6821398222b417e08162304fb9574,18360,19560,".6 ); ( d ) Not condition a child's participation in a game, the offering of a prize, or another activity on the child disclosing more personal information than is reasonably necessary to participate in such activity ( § 312.7 ); and ( e ) Establish and maintain reasonable procedures to protect the confidentiality, security, and integrity of personal information collected from children ( § 312.8 ). § 312.4 Notice. ( a ) General principles of notice. It shall be the obligation of the operator to provide notice and obtain verifiable parental consent prior to collecting, using, or disclosing personal information from children. Such notice must be clearly and understandably written, complete, and must contain no unrelated, confusing, or contradictory materials. ( b ) Direct notice to the parent. An operator must make reasonable efforts, taking into account available technology, to ensure that a parent of a child receives direct notice of the operator's practices with regard to the collection, use, or disclosure of personal information from children, including notice of any material change in the collection, use, or disclosure practices to which the parent has previously consented. ( c"
US_COPPA_RQ4_CHUNK_0018,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,18,sha256:2676ff970f645a397c7df761df8c33a9b9fe4c7a5593f2a0b99eaf25a9ad0f61,19440,20640,"f any material change in the collection, use, or disclosure practices to which the parent has previously consented. ( c ) Content of the direct notice to the parent — ( 1 ) Content of the direct notice to the parent for purposes of obtaining consent. The direct notice to obtain the parent's affirmative consent to the collection, use, or disclosure of a child's personal information (including under § 312.5(c)(1) ) shall set forth: ( i ) If applicable, that the operator has collected the parent's or child's online contact information from the child, and, if such is the case, the name of the child or the parent, in order to obtain the parent's consent; ( ii ) That the parent's consent is required for the collection, use, or disclosure of personal information, and that the operator will not collect, use, or disclose any personal information from the child if the parent does not provide such consent; ( iii ) The items of personal information the operator intends to collect from the child, how the operator intends to use such information, and the potential opportunities for the disclosure of personal information, should the parent provide consent; ( iv ) Where the operator discloses pers"
US_COPPA_RQ4_CHUNK_0019,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,19,sha256:f109ee198976c45fbfc1318456659c9a056eabb33a60566f6f36def1e01c87b3,20520,21720,"for the disclosure of personal information, should the parent provide consent; ( iv ) Where the operator discloses personal information to one or more third parties, the identities or specific categories of such third parties (including the public if making it publicly available) and the purposes for such disclosure, should the parent provide consent, and that the parent can consent to the collection and use of the child's personal information without consenting to the disclosure of such personal information to third parties except to the extent such disclosure is integral to the website or online service; ( v ) A hyperlink to the operator's online notice of its information practices required under paragraph (d) of this section; ( vi ) The means by which the parent can provide verifiable consent to the collection, use, and disclosure of the information; and ( vii ) If the operator has collected the name or online contact information of the parent or child to provide notice and obtain parental consent, that if the parent does not provide consent within a reasonable time from the date the direct notice was sent, the operator will delete the parent's or child's online contact informa"
US_COPPA_RQ4_CHUNK_0020,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,20,sha256:d77a36518ddbd2db4288e1db429be84dde6316a0f913d8fc62090f4d8728e0b6,21600,22800,"e time from the date the direct notice was sent, the operator will delete the parent's or child's online contact information and the parent's or child's name from its records. ( 2 ) Content of the direct notice to the parent of a child's online activities not involving the collection, use or disclosure of personal information. Where an operator chooses to notify a parent of a child's participation in a website or online service, and where such site or service does not collect any personal information other than the parent's online contact information, the voluntary direct notice to the parent of a child's online activities not involving the collection, use or disclosure of personal information (required under § 312.5(c)(2) ) shall set forth: ( i ) That the operator has collected the parent's online contact information from the child in order to provide notice to, and subsequently update the parent about, a child's participation in a website or online service that does not otherwise collect, use, or disclose children's personal information; ( ii ) That the parent's online contact information will not be used or disclosed for any other purpose; ( iii ) That the parent may refuse to p"
US_COPPA_RQ4_CHUNK_0021,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,21,sha256:05295d21bea4ebe48f01ea58556cc1b3a89bf1f1c7eb677eb06644c2b7ab942b,22680,23880,"online contact information will not be used or disclosed for any other purpose; ( iii ) That the parent may refuse to permit the child's participation in the website or online service and may require the deletion of the parent's online contact information, and how the parent can do so; and ( iv ) A hyperlink to the operator's online notice of its information practices required under paragraph (d) of this section. ( 3 ) Content of the direct notice to the parent of operator's intent to communicate with the child multiple times. The direct notice to the parent of the operator's intent to communicate with the child multiple times (required under § 312.5(c)(4) ) shall set forth: ( i ) That the operator has collected the child's online contact information from the child in order to provide multiple online communications to the child; ( ii ) That the operator has collected the parent's online contact information from the child in order to notify the parent that the child has registered to receive multiple online communications from the operator; ( iii ) That the online contact information collected from the child will not be used for any other purpose, disclosed, or combined with any ot"
US_COPPA_RQ4_CHUNK_0022,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,22,sha256:96170712d98e09cd09f042b3f69530884a31617e9c1953d2852bd9b9eb0e09f5,23760,24960,"contact information collected from the child will not be used for any other purpose, disclosed, or combined with any other information collected from the child; ( iv ) That the parent may refuse to permit further contact with the child and require the deletion of the parent's and child's online contact information, and how the parent can do so; ( v ) That if the parent fails to respond to this direct notice, the operator may use the online contact information collected from the child for the purpose stated in the direct notice; and ( vi ) A hyperlink to the operator's online notice of its information practices required under paragraph (d) of this section. ( 4 ) Content of the direct notice to the parent in order to protect a child's safety. The direct notice to the parent in order to protect a child's safety (required under § 312.5(c)(5) ) shall set forth: ( i ) That the operator has collected the name and the online contact information of the child and the parent in order to protect the safety of a child; ( ii ) That the information will not be used or disclosed for any purpose unrelated to the child's safety; ( iii ) That the parent may refuse to permit the use, and require the"
US_COPPA_RQ4_CHUNK_0023,US_COPPA,US,16 CFR Part 312 — Children's Online Privacy Protection Rule,https://www.ecfr.gov/current/title-16/chapter-I/subchapter-C/part-312,OFFICIAL_US_ECFR,sha256:2845a9afcde4eb449de5ea9c9ed0aa78a16d1a93beee84b4035329f0b7a8f0a9,sha256:7956a2684d989701b0dcea208b86e6e4abb03cef097e8f746acb6f56897323f2,23,sha256:faead6ba86dc06d82e58e5669143af9ed1543d55cadd995f10a02183d10427c7,24840,26040,"for any purpose unrelated to the child's safety; ( iii ) That the parent may refuse to permit the use, and require the deletion, of the information collected, and how the parent can do so; ( iv ) That if the parent fails to respond to this direct notice, the operator may use the information for the purpose stated in the direct notice; and ( v ) A hyperlink to the operator's online notice of its information practices required under paragraph (d) of this section. ( d ) Notice on the website or online service. In addition to the direct notice to the parent, an operator must post a prominent and clearly labeled link to an online notice of its information practices with regard to children on the home or landing page or screen of its website or online service, and, at each area of the website or online service where personal information is collected from children. The link must be in close proximity to the requests for information in each such area. An operator of a general audience website or online service that has a separate children's area must post a link to a notice of its information practices with regard to children on the home or landing page or screen of the children's area. T"
